model_id,edge_index,observed_grade,stored_continuity,max_c0_model_units,max_g1_angle_deg,max_g2_curvature_gap,label_source,design_intent_known
0007__00074952__STEP__Part135,26,G0_only,0,9.503338470289064e-13,59.999999999987295,0.0,computed from source STEP with OCCT 7.9,False
0007__00074952__STEP__Part135,27,G0_only,0,2.7755575615628914e-17,59.99999999998758,0.0,computed from source STEP with OCCT 7.9,False
0007__00074952__STEP__Part135,28,G0_only,0,0.0,59.99999999998744,0.0,computed from source STEP with OCCT 7.9,False
0007__00074952__STEP__Part135,29,G0_only,0,4.156152487841431e-13,59.99999999998744,0.0,computed from source STEP with OCCT 7.9,False
0007__00074952__STEP__Part135,30,G0_only,0,8.43597104371016e-14,60.000000000025125,0.0,computed from source STEP with OCCT 7.9,False
0007__00075103__STEP__Part66,1,G0_only,0,4.599931580273112e-13,90.0,16.45001054814931,computed from source STEP with OCCT 7.9,False
0007__00075103__STEP__Part66,3,G0_only,0,4.599931580273112e-13,90.0,16.45001054814931,computed from source STEP with OCCT 7.9,False
0007__00075103__STEP__Part66,4,G0_only,0,4.600165335464259e-13,90.0,19.333677842800423,computed from source STEP with OCCT 7.9,False
0007__00075103__STEP__Part66,5,G0_only,0,4.600165335464259e-13,90.0,19.333677842800423,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,1,G1_only,1,5.954812650159296e-13,2.113023766513073e-08,700.7103530230305,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,2,G0_only,0,7.71026663816161e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,3,G1_only,1,6.322008358138779e-13,2.114221563406097e-08,700.7103530230307,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,4,G0_only,0,5.277080057016352e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,5,G0_only,0,7.509240793558e-13,89.99999999999943,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,6,G0_only,0,1.0028830099161606e-12,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,7,G0_only,0,5.08432178431429e-13,89.99999999748194,107.91851423999972,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,8,G0_only,0,1.0028830099161606e-12,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,9,G0_only,0,6.89072773006006e-13,89.99999999743622,107.91851423999972,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,10,G0_only,0,9.289421990709517e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,11,G0_only,0,9.457685108864096e-13,89.99999999999943,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,12,G0_only,0,1.004790077938072e-12,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,13,unknown,0,3.789217785772882e-13,90.0,107.91851423999974,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,14,unknown,0,4.498046825243308e-13,90.0,107.91851423999972,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,15,G0_only,0,2.802090759699966e-13,90.0,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,16,G1_only,1,3.781223521349767e-13,2.1237428719005258e-08,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,17,G0_only,0,3.356009011248057e-13,90.0,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,18,G1_only,1,2.4766379324472103e-13,1.6349552284532128e-08,700.7103530230305,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,19,G0_only,0,2.0023687328924895e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,20,G0_only,0,2.0023687328924895e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,21,G0_only,0,1.7744625576019273e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,22,G0_only,0,3.1318839748921516e-13,90.0,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,23,G0_only,0,2.3629217292740985e-13,90.0,700.7103530230307,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,24,unknown,0,1.4235313867000198e-13,90.0,88.13809695395773,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,25,G0_only,0,2.450918006531661e-13,90.0,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,26,G0_only,0,8.38839034810975e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,27,G0_only,0,1.2192384261479198e-12,90.0,1058.5198949922942,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,28,G0_only,0,1.2188946314206047e-12,90.0,1058.5198949922942,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,30,G0_only,0,1.2333097189128843e-12,90.0,1058.5198949922942,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,31,G1_only,1,7.377198506902608e-13,2.1230565082002815e-08,700.7103530230305,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,32,G0_only,0,6.377920021514713e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,33,unknown,0,2.327364183481102e-13,90.0,88.13809695395773,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,34,G1_only,1,7.16201194617262e-12,2.4789930187137844e-08,612.572256069073,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,35,G1_only,1,6.946797376946704e-12,2.4797334518436294e-08,612.5722560690729,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,37,G0_only,0,1.2329698477559348e-12,90.0,1058.5198949922942,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,38,G0_only,0,3.019416009114915e-13,90.0,700.7103530230306,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,39,G0_only,0,3.056197795640575e-13,90.0,700.7103530230308,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,40,G0_only,0,3.636297923646258e-13,90.0,700.7103530230308,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,41,G0_only,0,1.833728540755743e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00076569__STEP__Part309,42,G1_only,1,2.2204298045897402e-13,1.6486036247023088e-08,700.7103530230304,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,1,G0_only,0,1.446148068044924e-13,90.0,570.2626290424239,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,2,G1_only,1,8.355199872713175e-11,1.776021734129228e-11,570.2626290424238,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,3,G0_only,0,1.1809144036051155e-13,90.0,570.2626290424239,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,4,G1_only,1,8.35519987280169e-11,2.768354794745845e-11,570.2626290424238,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,5,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,6,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,7,unknown,0,1.446148068044924e-13,90.0,570.2626290424239,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,8,unknown,0,1.1809144036051155e-13,90.0,570.2626290424239,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,9,G1_only,1,8.355199872713175e-11,1.776021734129228e-11,570.2626290424238,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,10,G1_only,1,8.355199872691047e-11,5.9285539262479955e-12,570.2626290424238,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,11,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part1190,12,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part643,1,G0_only,0,1.187366593117301e-13,90.0,292.84228491677345,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part643,3,G0_only,0,1.4203332986319548e-13,90.0,292.84228491677345,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part643,4,G0_only,0,1.1818768015860892e-13,90.0,181.3369533523256,computed from source STEP with OCCT 7.9,False
0007__00077368__STEP__Part643,6,G0_only,0,1.4467893040911313e-13,90.0,181.3369533523256,computed from source STEP with OCCT 7.9,False
0007__00078205__STEP__Part8,1,G0_only,0,3.8000499563369574e-13,90.0,129.30260579966378,computed from source STEP with OCCT 7.9,False
0007__00078205__STEP__Part8,3,G0_only,0,1.609823385706477e-15,90.0,129.30260579966378,computed from source STEP with OCCT 7.9,False
0007__00078205__STEP__Part8,4,G0_only,0,3.800062728104065e-13,90.0,109.56694491444615,computed from source STEP with OCCT 7.9,False
0007__00078205__STEP__Part8,6,G0_only,0,1.887379141862766e-15,90.0,109.56694491444615,computed from source STEP with OCCT 7.9,False
0007__00078362__STEP__Part1,1,G0_only,0,4.1293077197072034e-13,90.0,1.2525050179109471,computed from source STEP with OCCT 7.9,False
0007__00078362__STEP__Part1,2,G0_only,0,4.2341228760381255e-13,90.0,1.0000000063,computed from source STEP with OCCT 7.9,False
0007__00078362__STEP__Part1,3,G0_only,0,1.2406742300186124e-13,90.0,1.2525050179109471,computed from source STEP with OCCT 7.9,False
0007__00078362__STEP__Part1,4,G0_only,0,1.5543123336022718e-13,90.0,1.0000000063,computed from source STEP with OCCT 7.9,False
0007__00079771__STEP__Part2,1,G0_only,0,7.960859419420078e-15,90.0,31.104712052364114,computed from source STEP with OCCT 7.9,False
0007__00079771__STEP__Part2,3,G0_only,0,8.169256841190457e-15,90.0,31.104712052364114,computed from source STEP with OCCT 7.9,False
0007__00079771__STEP__Part2,4,G0_only,0,7.126747800744322e-15,90.0,34.74269007016476,computed from source STEP with OCCT 7.9,False
0007__00079771__STEP__Part2,6,G0_only,0,7.358804852486695e-15,90.0,34.74269007016476,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,1,G0_only,0,2.3545076095177695e-11,89.99999990646417,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,2,G0_only,0,1.873841257573405e-11,89.9999999999773,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,3,G0_only,0,1.745398500534674e-11,89.99999990646415,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,4,G0_only,0,1.9294508037091037e-11,89.99999999997729,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,5,G0_only,0,2.6621343406734776e-11,89.9999997230455,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,6,G0_only,0,1.944664717421197e-11,89.99999999997729,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,7,G0_only,0,2.5359022976851054e-12,89.99999972304549,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,8,G0_only,0,2.601213785296447e-12,89.99999972304549,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,9,G0_only,0,2.0905377012853135e-11,89.99999990646415,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,10,G0_only,0,2.3117281407147465e-11,89.9999997230455,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,11,G0_only,0,1.9097517841601164e-11,89.9999999999773,0.0,computed from source STEP with OCCT 7.9,False
0008__00080006__STEP__Part2691,12,G0_only,0,2.0495146786972843e-11,89.99999990646417,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,1,G0_only,0,1.1123893155135927e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,2,G0_only,0,2.2481122457000983e-09,83.14939093427846,56.48283173263491,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,3,G0_only,0,1.1123893155135927e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,4,G0_only,0,5.0141739012994e-14,62.90418729710305,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,5,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,6,G0_only,0,3.469446951953614e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,7,G1_only,1,8.728870926824783e-13,2.770108972070478e-11,56.48283173263487,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,8,G0_only,0,3.469446951953614e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,9,G0_only,0,1.0083119782593e-13,55.16142970811475,0.0,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,10,G0_only,0,3.3251125864909725e-09,80.3759673644286,56.4828317326349,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,11,G1_only,1,8.716729057833326e-13,1.7811106216195695e-11,56.48283173263487,computed from source STEP with OCCT 7.9,False
0008__00080927__STEP__Part7,12,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00082142__STEP__Part4,1,G0_fail,0,5.374936956216882e-07,89.99999999999973,207.796352056159,computed from source STEP with OCCT 7.9,False
0008__00082142__STEP__Part4,3,G0_fail,0,5.374936587290045e-07,89.99999999999984,207.79635204283073,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,1,G0_only,0,6.003169934927927e-15,90.0,617.9340437632897,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,2,G1_only,1,0.0,7.426363218087454e-14,6.1632921875714715,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,3,G0_only,0,1.1102230246251565e-16,90.0,617.9340437632897,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,4,G2,2,0.0,2.0091783381078057e-08,2.600740329369395,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,5,G0_only,0,6.003426584504352e-15,90.0,521.8261660022649,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,6,G0_only,0,1.2412670766236366e-16,90.0,521.8261660022662,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,7,G1_only,1,0.0,2.0214014436676078e-13,2.9215074047351095,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,8,G0_only,0,6.003169934927927e-15,90.0,521.2775527303219,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,9,G0_only,0,1.1102230246251565e-16,90.0,521.2775527303219,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,10,G1_only,2,0.0,8.630311086518676e-08,6.906387534100585,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,11,G0_only,0,6.003169934927927e-15,90.0,603.1174167145391,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,12,G2,1,0.0,6.020949356418716e-15,0.18416686223679335,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,13,G0_only,0,1.1102230246251565e-16,90.0,603.1174167145391,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,14,G2,2,0.0,1.0432288055181454e-07,3.7162666290367046,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,15,G0_only,0,6.003169934927927e-15,90.0,514.4029810508831,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,16,G0_only,0,1.1102230246251565e-16,90.0,514.4029810508831,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,17,G1_only,1,0.0,3.2490014628731563e-13,4.820625247894043,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,18,G0_only,0,6.002399920355983e-15,90.0,518.371077647254,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,19,G0_only,0,5.551115123125783e-17,90.0,518.371077647254,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,20,G1_only,2,0.0,1.9027615902703244e-07,8.513495634030477,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,21,G0_only,0,6.003426584504352e-15,90.0,431.2300260900532,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,22,G1_only,1,0.0,4.2439809464190435e-14,14.170117128266838,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,23,G0_only,0,1.2412670766236366e-16,90.0,431.2300260900532,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,24,G2,2,0.0,1.2070205016154046e-11,3.902901292094043,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,25,G0_only,0,6.003169934927927e-15,90.0,391.4726146786933,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,26,G0_only,0,1.1102230246251565e-16,90.0,391.4726146786933,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,27,G1_only,1,0.0,1.9730341165286237e-13,3.0160319294570286,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,28,G0_only,0,6.002399920355983e-15,90.0,393.15589461526747,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,29,G0_only,0,5.551115123125783e-17,90.0,393.15589461526747,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,30,G1_only,2,0.0,7.595924731903748e-08,4.955952440491416,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,31,G0_only,0,6.002399920355983e-15,90.0,424.36942767326775,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,32,G1_only,1,0.0,1.4153816251774125e-15,16.37949045241706,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,33,G0_only,0,5.551115123125783e-17,90.0,424.36942767326775,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,34,G1_only,2,0.0,1.4219698612922106e-07,4.622895499613705,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,35,G0_only,0,6.003426584504352e-15,90.0,378.94031790303376,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,36,G0_only,0,1.2412670766236366e-16,90.0,378.94031790303376,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,37,G2,1,0.0,1.5752525519383144e-13,1.527726860142451,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,38,G0_only,0,6.002399920355983e-15,90.0,374.956161528624,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,39,G0_only,0,5.551115123125783e-17,90.0,374.956161528624,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,40,G1_only,2,0.0,7.515415351251862e-08,7.152351663039514,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,41,G0_only,0,6.003169934927927e-15,90.0,422.6634306462547,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,42,G0_only,0,6.003426584504352e-15,90.0,429.9941170329411,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,43,G0_only,0,6.003169934927927e-15,90.0,601.9385920063828,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,44,G0_only,0,6.003426584504352e-15,90.0,620.2895715351713,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,45,G0_only,0,1.2412670766236366e-16,90.0,429.9941170329411,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,46,G0_only,0,1.1102230246251565e-16,90.0,422.6634306462547,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,47,G0_only,0,1.2412670766236366e-16,90.0,620.2895715351713,computed from source STEP with OCCT 7.9,False
0008__00082494__STEP__Part136,48,G0_only,0,1.1102230246251565e-16,90.0,601.9385920063829,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,1,G0_only,0,7.994993556081909e-14,89.99999999999997,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,2,G0_only,0,1.6607469289913584e-13,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,3,G0_only,0,7.999156892424253e-14,89.99999999999997,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,4,G0_only,0,1.507110919752257e-13,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,5,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,6,G0_only,0,7.105840020069789e-14,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,7,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,8,G0_only,0,7.999157012807561e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,9,G0_only,0,9.890601230601917e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,10,G0_only,0,7.999157012807561e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,11,G0_only,0,8.00054479156746e-14,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00083924__STEP__Part15,12,G0_only,0,8.000544671205034e-14,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,1,G0_only,0,1.1102230246251565e-16,90.0,21.777176386650083,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,3,G0_only,0,9.992623993160074e-15,90.0,21.777176386650083,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,4,G0_only,0,2.800388537287587e-13,90.0,51.85041996821557,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,5,G0_only,0,4.768792382073734e-15,90.0,51.85041996821557,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,7,G0_only,0,3.853929388444262e-15,90.0,27.22147048330964,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,8,G0_only,0,1.1424513204471568e-14,90.0,27.22147048330964,computed from source STEP with OCCT 7.9,False
0008__00084972__STEP__Part60,10,G0_only,0,2.2001847591626622e-13,90.0,27.221470483309638,computed from source STEP with OCCT 7.9,False
0008__00085511__STEP__Part50,1,G0_only,0,2.7504500673404607e-15,90.0,122.79142812301995,computed from source STEP with OCCT 7.9,False
0008__00085511__STEP__Part50,2,G0_only,0,4.18412257629133e-15,90.0,79.81442827995905,computed from source STEP with OCCT 7.9,False
0008__00085511__STEP__Part50,3,G0_only,0,2.7354229582458033e-15,90.0,122.79142812301995,computed from source STEP with OCCT 7.9,False
0008__00085511__STEP__Part50,4,G0_only,0,4.174259805162572e-15,90.0,79.81442827995905,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,1,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,2,G0_only,0,1.6987749208415975e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,3,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,4,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,5,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,6,G0_only,0,1.6987749208415975e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,7,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,8,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,9,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,10,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,11,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,12,G0_only,0,2.5348832494995144e-13,55.00000000000244,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,13,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,14,G0_only,0,4.987636200438117e-14,34.99999999999757,0.0,computed from source STEP with OCCT 7.9,False
0008__00086461__STEP__Part111,15,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00086788__STEP__Part66,1,G0_only,0,7.999158818556957e-14,90.0,16.41838605294977,computed from source STEP with OCCT 7.9,False
0008__00086788__STEP__Part66,3,G0_only,0,7.999158818556957e-14,90.0,16.41838605294977,computed from source STEP with OCCT 7.9,False
0008__00086788__STEP__Part66,4,G0_only,0,7.999164596952288e-14,90.0,19.29650961118528,computed from source STEP with OCCT 7.9,False
0008__00086788__STEP__Part66,5,G0_only,0,7.999164596952288e-14,90.0,19.29650961118528,computed from source STEP with OCCT 7.9,False
0008__00087070__STEP__Part10,1,G0_only,0,2.6416834779531188e-14,90.0,12.670044421846974,computed from source STEP with OCCT 7.9,False
0008__00087070__STEP__Part10,3,G0_only,0,2.6492577202574907e-14,90.0,12.670044421846974,computed from source STEP with OCCT 7.9,False
0008__00087070__STEP__Part10,4,G0_only,0,7.917192195949848e-14,90.0,4.223348140621721,computed from source STEP with OCCT 7.9,False
0008__00087070__STEP__Part10,6,G0_only,0,7.919722668014494e-14,90.0,4.223348140621721,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,1,G0_only,0,6.217248937900877e-14,90.0,3.333333335955556,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,3,G0_only,0,6.217248937900877e-14,90.0,3.333333335955556,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,4,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,5,G0_only,0,1.1102230246251565e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,6,G0_only,0,4.8791848550974745e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,7,G0_only,0,5.0373602291753945e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,8,G0_only,0,7.096278974118279e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,9,G0_only,0,5.087098370511732e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,10,G0_only,0,4.930518897945499e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,11,G0_only,0,1.112488598564355e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,12,G0_only,0,8.671096092017943e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,13,G0_only,0,3.607268364005128e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,14,G0_only,0,0.0,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00088622__STEP__Part1,15,G0_only,0,2.2910684231366e-16,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0008__00089619__STEP__Part1,1,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
